Feature ID	2%	9%	25%	50%	75%	91%	98%
53c43c446d6bebfe5e1fed3849851f0e	103.32000000000001	389.0	5792.0	20847.0	57653.0	111726.32000000002	240106.75999999995
87657d89bb52bc67a9f526c287bfebab	17.0	37.239999999999995	703.0	1627.0	8939.0	17835.72	85469.43999999997
